Preprocessor,Boosters,Precision,Recall,F1,G-mean,MMCC,Kappa,Weighted Accuracy,PR Score,Balanced Accuracy
polynomial,LogitBoost,0.9754049809546812,0.969421101774043,0.969255873846996,0.9723847318647502,0.9630991734442885,0.9611074477030236,0.969421101774043,0.9754049809546812,0.962665343915344
polynomial,MEBoost,0.845135465253295,0.7207516339869281,0.6601769294262962,0.7777921594368339,0.6865490320160359,0.6298538856696946,0.7207516339869281,0.845135465253295,0.6921296296296297
polynomial,AdaBoost,0.9750617283950618,0.9722222222222222,0.9716465471370305,0.9736354089863037,0.9660002700085815,0.9647421771705598,0.9722222222222222,0.9750617283950618,0.9661375661375661
polynomial,RUSBoost,0.7803590054223547,0.6119747899159664,0.5151626336758744,0.538145082723561,0.5446030377499743,0.4833993348358961,0.6119747899159664,0.7803590054223547,0.513888888888889
polynomial,GradientBoostingClassifier,0.961062023488494,0.9582166199813259,0.957616501946987,0.9596359221605223,0.9484068413314256,0.9471528337618514,0.9582166199813259,0.961062023488494,0.9513227513227512
kbins,LogitBoost,0.9717723679051632,0.9693977591036415,0.9685787666029624,0.9705812348747522,0.9624238814575712,0.9612916201408588,0.9693977591036415,0.9717723679051632,0.9626653439153438
kbins,MEBoost,0.8529400193131917,0.7599439775910364,0.7099391100941942,0.7833245581734328,0.727430915198252,0.6841566841193473,0.7599439775910364,0.8529400193131917,0.7344907407407407
kbins,AdaBoost,0.9861377404463059,0.9860877684407097,0.9858419649693494,0.9861127498968033,0.9826652942158022,0.982522157675116,0.9860877684407097,0.9861377404463059,0.9847222222222222
kbins,RUSBoost,0.8752392190791904,0.6900560224089637,0.66039313470823,0.7143572092032991,0.6559015791178958,0.6070333825612594,0.6900560224089637,0.8752392190791904,0.5929117782378651
kbins,GradientBoostingClassifier,0.9583066567523209,0.9553688141923437,0.9537805160113035,0.9568353133495977,0.9451940888321485,0.9436114294857436,0.9553688141923437,0.9583066567523209,0.951388888888889
