Dataset: Yeast,,,,,,,,,,
Preprocessor,Boosters,Precision,Recall,F1,G-mean,MMCC,Kappa,Weighted Accuracy,PR Score,Balanced Accuracy
normalizer,GradientBoostingClassifier,0.991096866096866,0.99074074074074,0.990609041311244,0.990918705635894,0.98026122217917,0.979678238780694,0.99074074074074,0.991096866096866,0.979629629629629
power,LogitBoost,0.97441737637816,0.972222222222222,0.971049277825927,0.973316235939157,0.940426535558926,0.936532390565794,0.972222222222222,0.97441737637816,0.938888888888888
power,MEBoost,0.957206672471025,0.953638497652582,0.951863818516584,0.955417530497703,0.900365663816183,0.894112423569326,0.953638497652582,0.957206672471025,0.896296296296296
power,AdaBoost,0.97441737637816,0.972222222222222,0.971049277825927,0.973316235939157,0.940426535558926,0.936532390565794,0.972222222222222,0.97441737637816,0.938888888888888
power,RUSBoost,0.846451692549395,0.818596765779864,0.757012614300471,0.758663156057898,0.58326041709938,0.531258770156166,0.818596765779864,0.846451692549395,0.61063973063973
power,GradientBoostingClassifier,0.973391360650822,0.9721570161711,0.971386168847812,0.972773601083228,0.940580795551748,0.938334247387371,0.9721570161711,0.973391360650822,0.94074074074074
quantile,LogitBoost,0.965454508260362,0.96283255086072,0.961659606464424,0.964139825711277,0.920167914869271,0.916138882020626,0.96283255086072,0.965454508260362,0.926565656565656
quantile,MEBoost,0.880281992751655,0.865219092331768,0.854950644336751,0.872678017074281,0.700718510659404,0.682798478042498,0.865219092331768,0.880281992751655,0.768114478114478
quantile,AdaBoost,0.97441737637816,0.972222222222222,0.971049277825927,0.973316235939157,0.940426535558926,0.936532390565794,0.972222222222222,0.97441737637816,0.938888888888888
quantile,RUSBoost,0.849289753516731,0.823291601460615,0.761441660409414,0.762313638778507,0.597355121622888,0.551869332427561,0.823291601460615,0.849289753516731,0.627777777777777
quantile,GradientBoostingClassifier,0.977755641975887,0.97678664580073,0.976268171682935,0.977270648076948,0.950360174538423,0.948647142309961,0.97678664580073,0.977755641975887,0.95
polynomial,LogitBoost,0.978956228956228,0.976851851851851,0.975756632619377,0.977900483309543,0.950240857723355,0.946524064171123,0.976851851851851,0.978956228956228,0.948148148148148
polynomial,MEBoost,0.962095687331536,0.958333333333333,0.956489161124808,0.960206815139941,0.910362362265868,0.90371572947634,0.958333333333333,0.962095687331536,0.907407407407407
